Image,Avg_Angle_StD,Avg_Major_Minor,Streak
486.0,75.84229767999106,2.212544581179584,0.0
487.0,67.08179707162292,1.6607553457125233,0.0
488.0,67.93982499825874,1.7497821177503385,0.0
489.0,79.61711335786518,2.388597218947121,0.0
490.0,20.420574365323866,2.372215403127308,1.0
491.0,65.58520991595499,2.03750045625837,0.0
492.0,62.49263265545051,1.613931658446012,0.0
493.0,64.18914512556097,2.059778854804215,0.0
494.0,33.14776757404421,2.0355223782599263,0.0
495.0,37.452379000552426,1.650040788142461,0.0
496.0,70.13529217011836,1.893535182260567,0.0
497.0,24.26497976549576,2.3047957814411024,0.0
498.0,19.148887667687703,2.2894037496006847,1.0
499.0,70.93117274512404,1.8372107556856807,0.0
500.0,36.64933959236119,1.7822388141479477,0.0
501.0,29.155066282442125,2.3509755674889594,1.0
502.0,73.11609030747329,2.0457344540842044,0.0
503.0,76.3916984117539,2.2232313091241527,0.0
504.0,33.4284782003177,1.9966055727572427,1.0
505.0,24.871783849054104,2.1749604074076663,0.0
506.0,77.93106820918004,2.314826147822808,0.0
507.0,23.997414154315674,1.997299024879079,0.0
508.0,18.31308698171884,2.1007418299419034,1.0
509.0,23.389759291273258,2.1075066133495572,1.0
510.0,26.606629860381485,2.20528779026282,1.0
511.0,58.42456085058425,1.6281141060713016,0.0
512.0,40.52981722811543,1.8552186140625404,0.0
513.0,42.607125375157324,1.6026800461505017,0.0
514.0,59.17200658942682,1.6553119116177788,0.0
515.0,36.537075685115006,1.8878369048017374,0.0
516.0,52.3123386636036,1.692339786845712,0.0
517.0,11.7192795354598,1.9262497204422853,0.0
518.0,51.39032893114554,1.804139932262698,0.0
519.0,55.28533162791626,1.6320722554641964,0.0
520.0,25.437920181623866,1.6450762943770199,0.0
521.0,40.33535758158185,1.847143783681107,0.0
522.0,63.62745096709945,1.6530129704626924,0.0
523.0,8.689929473102758,2.924177161125855,1.0
524.0,69.77896192707773,1.8747350076723954,0.0
525.0,68.68196498049929,2.205076925367357,0.0
526.0,24.345905859378526,2.112504128048402,0.0
527.0,40.00292147742803,1.9271611227045358,0.0
528.0,28.169547562751706,2.3718986550694896,0.0
529.0,76.30499386777421,2.04984579426273,0.0
530.0,10.147323072771943,3.035361756554819,1.0
531.0,36.60656964100767,1.9826598017841803,0.0
532.0,64.54133107580145,1.9046519874150512,0.0
533.0,9.829290259021437,3.4076452561922723,1.0
534.0,47.32670472585113,1.6483973127629294,0.0
535.0,48.99954729708411,1.556521449188561,0.0
536.0,32.26760620823558,1.8471538356303798,0.0
537.0,45.24173023979041,1.4943379665986374,0.0
538.0,62.1030602759124,1.7408941095457633,0.0
539.0,34.45679984042418,1.756800790910991,0.0
540.0,6.65905618345707,3.1773513352563,1.0
541.0,22.30463281141546,2.104512979037092,0.0
542.0,44.03087952190847,1.8794099252662366,0.0
543.0,65.51580390972138,1.6501237345576123,0.0
544.0,50.650761545114364,1.542673466319012,0.0
545.0,54.75431781401719,1.6505461692399266,0.0
546.0,36.3823933818641,1.7108405801632098,0.0
547.0,32.23631228895779,1.7260973997163815,0.0
548.0,33.225563020763836,1.6544478331004762,0.0
549.0,51.36776440248692,1.6604963913746213,0.0
550.0,59.35175046466896,1.7383799908890816,0.0
551.0,56.047433424912505,1.6578893569471693,0.0
552.0,42.59390968840939,2.096712601872226,1.0
553.0,35.03335506889842,1.8446435589906147,0.0
554.0,48.687347998933774,1.6066722446547108,0.0
555.0,25.899267414749204,1.9142822980096919,0.0
556.0,46.49527471518153,1.8444129085049044,0.0
557.0,68.38614133370108,1.8406421808733942,0.0
558.0,58.78588260635899,1.6461184830099633,0.0
559.0,32.71816898714067,1.6687189750652123,0.0
560.0,48.99200447323579,1.5575531890943823,0.0
561.0,22.807857130809293,2.0286590819243098,1.0
562.0,68.74909855851608,1.8437018742493236,0.0
563.0,58.819997256220496,1.5293132997920447,0.0
564.0,5.513013278573,3.799064245780102,1.0
565.0,67.59258362513131,1.8502274712006415,0.0
566.0,78.08773605148185,2.2968356550986333,0.0
567.0,14.081536947130044,2.0883787885956497,1.0
568.0,30.42619358361565,1.8578201216562533,0.0
569.0,65.35611156596298,2.068602536255814,0.0
570.0,8.90756645802217,3.3723719327901978,1.0
571.0,74.39345907947332,2.0827599976143754,0.0
572.0,56.38605185945495,1.6518884518563475,0.0
573.0,69.16549044250941,1.91254385632992,0.0
574.0,66.97760432235161,1.9189887591378805,0.0
575.0,19.9667213806928,1.9384222175227195,1.0
576.0,78.75621354164961,2.5746435928031417,0.0
577.0,31.325957790823658,1.8486269881844897,1.0
578.0,19.540717976971973,2.8884083707573343,1.0
579.0,71.86014068148086,1.7848626483828012,0.0
580.0,16.84509979337875,1.9887864355673406,1.0
581.0,74.86131270111704,2.0347580712936595,0.0
582.0,57.96596371207982,1.8371419852444348,0.0
583.0,68.2769248160063,1.766958816660698,0.0
584.0,52.41620808621699,1.5463469883402257,0.0
585.0,17.181990556508,2.1111039923303223,1.0
586.0,65.93971143533481,1.8902706488324112,0.0
587.0,53.56004427542162,1.5545441843721088,0.0
588.0,13.19212844200851,2.648887031377434,1.0
589.0,67.17712564451067,1.9741150150292157,0.0
590.0,36.982583709561325,1.7503737522226017,0.0
591.0,10.2879864166901,3.1838257336612727,1.0
592.0,72.45157719156256,2.2130722223588317,0.0
593.0,47.95261758022418,1.7778543231496873,0.0
594.0,26.59640806377314,1.8881962664401077,0.0
595.0,57.26445518234434,2.172869493647007,0.0
596.0,12.154184253946982,2.6377283702291914,0.0
597.0,54.77551441582943,2.5392995187141154,0.0
598.0,79.84289646709053,2.603341682909316,0.0
599.0,8.021628575295669,3.524122633568785,1.0
600.0,9.523867926375072,4.184768733998333,1.0
601.0,18.91040919154894,2.845166376797613,0.0
602.0,42.7392875372528,2.6115139813636543,0.0
603.0,13.296065372423342,2.5546466481527124,1.0
604.0,43.15931991705911,2.46015248902284,0.0
605.0,62.816550854139436,2.7006840458660744,0.0
606.0,24.118578833559354,2.224638367944134,1.0
607.0,46.94099492866129,2.547625554395143,0.0
608.0,65.32674237852416,2.3430582622012044,0.0
609.0,32.9883072595259,2.193646016585095,0.0
610.0,55.128326511060784,1.7990453405454858,0.0
611.0,58.09877999963128,1.6543698119888028,0.0
612.0,34.29530691785867,1.7564700344241384,0.0
613.0,46.74626960435642,1.6465186620696624,0.0
614.0,48.54267876879533,1.8954069823250956,0.0
615.0,76.16230766704804,1.9965063984523517,0.0
616.0,76.14911551218111,2.17443126784898,0.0
617.0,68.0787498944145,2.4655808381196502,0.0
618.0,78.21240726815347,2.41029345397482,0.0
619.0,41.10064866004987,1.6420854528119073,0.0
620.0,54.545631898441385,1.6726921517362439,0.0
621.0,66.21555404128208,1.750554640824128,0.0
622.0,33.034650014525994,2.1818491103295954,1.0
623.0,58.94494403432168,2.164560223384721,0.0
624.0,76.28268023827542,2.166000895351224,0.0
625.0,73.33258188389819,1.9335522427936473,0.0
626.0,43.704775380843685,1.5699864410901387,0.0
627.0,70.31046286630176,1.7871090395154483,0.0
628.0,28.063962737396004,1.7015955048114353,1.0
629.0,27.314040588394512,2.018469311487547,1.0
630.0,78.72578017935719,2.4795076990868767,0.0
631.0,8.695287462857591,2.7040924518509653,1.0
632.0,14.711517347421912,2.6933530582176526,1.0
633.0,74.79262084804033,2.348288534019202,0.0
634.0,57.898816387546006,1.7604305349440093,0.0
635.0,75.3611896823706,2.107177484416903,0.0
636.0,36.915883093324474,1.6561723112727365,0.0
637.0,76.10815893831078,2.1699507280863237,0.0
638.0,45.55221070055352,1.5813592885944945,0.0
639.0,59.22838912461546,1.6676599472083307,0.0
640.0,48.67234991904111,1.6450887134115852,0.0
641.0,25.813381286887278,2.215818580403348,1.0
642.0,55.70519628934946,1.9674652145055518,0.0
643.0,63.05277390587334,1.7334963004558512,0.0
644.0,35.72783980157657,1.5729796672495586,0.0
645.0,19.187607104082122,2.1789626327220724,0.0
646.0,77.64142136438308,2.3326173920381477,0.0
647.0,32.453594752979356,3.345660052910004,0.0
648.0,26.299913106604183,2.2776955436051423,0.0
649.0,78.47080902144451,2.521961062250229,0.0
650.0,44.38311584446803,3.016806861775726,0.0
651.0,15.191812413591848,2.077144540591421,0.0
652.0,42.26974373559241,1.8051742820374255,0.0
653.0,72.90307641631867,2.1137315782846944,0.0
654.0,66.45766005272557,2.627012745967137,0.0
655.0,15.863371615484962,2.751676427547283,1.0
656.0,59.596249983930534,1.726398784327991,0.0
657.0,38.93828540064009,1.846800346433329,0.0
658.0,64.72178865944406,2.0890806751108633,0.0
659.0,31.70714177003671,1.956721277626886,0.0
660.0,33.8041251660236,1.78991327085885,1.0
661.0,76.52794765975655,2.0408800214713865,0.0
662.0,44.59536944495824,2.3301792632559137,0.0
663.0,75.84246641195415,2.5263354446437165,0.0
664.0,80.26373575948172,3.3200321631295346,0.0
665.0,29.684573021080794,1.9376732225770048,1.0
666.0,40.83178190326253,1.8391451423476524,1.0
667.0,74.51283551422246,1.9955978361863325,0.0
668.0,44.56187553466039,2.1868443947454104,0.0
669.0,22.869534000280808,2.0449981137840503,1.0
670.0,32.70235287685394,1.9055574648157962,0.0
671.0,47.53729916447994,1.6043308079029148,0.0
672.0,49.71033365715147,1.5570727806840365,0.0
673.0,18.85124468881194,1.8292705417946578,0.0
674.0,35.667475480395524,2.0044720364665074,0.0
675.0,37.03618999744519,1.6602691697156458,0.0
676.0,32.60037130905905,1.9286673619317476,0.0
677.0,51.778419212098,1.7434116909691413,0.0
678.0,30.485573931122385,1.938581449092745,0.0
679.0,38.72762308582275,1.875711485211288,0.0
680.0,26.58156357874029,1.8754505777528672,0.0
681.0,74.33492774400005,2.0344690892188395,0.0
682.0,53.9173866798437,1.6436202022429731,0.0
683.0,31.729195532915305,1.6986622534823164,0.0
684.0,62.76223183973326,1.7453161733641582,0.0
685.0,41.50265673331424,1.7124794533982166,0.0
686.0,50.825762704961136,2.0057822389753617,0.0
687.0,44.84664673270896,1.625021675711376,0.0
688.0,74.6050110664668,2.4716176772495975,0.0
689.0,38.324839465388294,1.7494478776058866,1.0
690.0,11.626421430746374,2.830294730416712,1.0
691.0,32.65545999063555,1.8583235302356746,0.0
692.0,59.96199821558203,1.7760068204839166,0.0
693.0,64.73935186020127,1.880345835247822,0.0
694.0,56.99530752772149,1.7524307962012318,0.0
695.0,64.27746004746864,2.081825118111991,0.0
696.0,15.670740957335907,2.7486461708794785,1.0
697.0,21.281629870298715,2.2013434778667853,1.0
698.0,76.4836758781849,2.179417505623967,0.0
699.0,35.08496587393239,1.6923187028293736,0.0
700.0,15.432833573452003,2.3177485808534675,1.0
701.0,64.87748400915633,1.8030342187256743,0.0
702.0,58.93458543725663,1.6853404586860994,0.0
703.0,33.876502383701,1.682542680411283,0.0
704.0,32.712179869344844,1.9043182512313217,0.0
705.0,54.65184557923973,1.7488982286580403,0.0
706.0,62.8141085734125,1.7438777969297692,0.0
707.0,11.318004698986703,2.5157958072461466,1.0
708.0,11.76759240352186,2.1848884217732154,1.0
709.0,49.10555172371631,1.7168498668578451,0.0
710.0,72.34896736009459,1.9812661738538142,0.0
711.0,10.815355455143107,3.1543146261435115,1.0
712.0,25.32712660027145,2.149249303838813,1.0
713.0,62.60061427815504,1.6947240211080759,0.0
714.0,41.13846663275464,1.7174631226843642,0.0
715.0,26.497891371547627,2.1239206154845767,0.0
716.0,46.257532497576236,1.7743012520561574,0.0
717.0,63.17607721954179,1.690217964274917,0.0
718.0,50.09729460839577,1.666105353901882,0.0
719.0,14.310257426383883,2.9947583218848,1.0
720.0,33.50475171316703,1.9177325511755776,0.0
721.0,69.90673266722249,1.9687689844208471,0.0
722.0,18.188912375227115,2.1797273677941584,1.0
723.0,50.86444803780154,1.796752216085859,0.0
724.0,16.397668549360038,2.299522548516365,1.0
725.0,17.833056021208353,2.144083990659277,1.0
726.0,38.401658787652416,1.8102379577200698,0.0
727.0,13.707304883153443,2.456789656618685,1.0
728.0,56.284034625530275,1.6220102895878477,0.0
729.0,45.07278137867594,1.7615105061765801,0.0
730.0,10.325912827403485,3.619434355615896,1.0
731.0,52.934668112732076,1.7553215292936375,0.0
732.0,26.549595823668973,1.8519987317390205,0.0
733.0,38.579643126854755,1.872649010092454,0.0
734.0,28.535795947235346,2.2576162954717565,0.0
735.0,42.583323530724016,1.7049184566460538,0.0
736.0,54.189959984752704,1.7903274925099597,0.0
737.0,36.145875099913134,1.7798761605868378,0.0
738.0,22.494648573667607,2.205749465574947,1.0
739.0,50.78423466804713,1.8438893079631176,0.0
740.0,52.325261895360725,1.5674912661061149,0.0
741.0,47.35325354476407,1.6205605564540095,0.0
742.0,17.215035749390907,2.3622268004263303,1.0
743.0,55.116173902607876,1.8365074604902043,0.0
744.0,70.18182235062143,1.8084116070689356,0.0
745.0,15.410098580110526,2.637830617068854,1.0
746.0,8.951925116417186,2.2147932603047225,1.0
747.0,64.38471416979381,1.69465572493462,0.0
748.0,28.423686438420166,1.8595788386792362,0.0
749.0,26.665425573169916,1.7300606406753858,0.0
750.0,16.844631760296807,2.25958233741934,0.0
751.0,39.087471319027344,1.9327304070495313,0.0
752.0,60.8015308058488,1.6516966846476622,0.0
753.0,39.174363581632825,1.856426752887372,0.0
754.0,31.08911245366512,1.7889523851558051,0.0
755.0,60.844784405468516,1.8301992501260045,0.0
756.0,39.06206729938124,1.7473965867973174,0.0
757.0,25.71666286870052,2.077281194798187,0.0
758.0,39.943905747465486,1.683472315807912,0.0
759.0,50.77392402617321,1.6127099582791893,0.0
760.0,40.759734112929785,1.7253699723269653,0.0
761.0,54.71147457637502,1.7410625846518095,0.0
762.0,21.068395037662697,2.081530380928167,0.0
763.0,48.10872461021199,1.687945704429839,0.0
764.0,48.43368586980933,1.6216697582411843,0.0
765.0,32.05132369053665,2.07453656781129,1.0
766.0,67.42498672681806,1.748154303501239,0.0
767.0,52.96850792557097,1.6556500739436957,0.0
768.0,43.271205647892195,2.028955652591421,0.0
769.0,44.433258898559515,1.7634833682249325,0.0
770.0,25.075465750077967,2.1685544202787987,1.0
771.0,35.882316178554824,1.9430505650054866,0.0
772.0,60.08751635776226,1.634041673649827,0.0
773.0,46.681110306570254,1.6264274441954085,0.0
774.0,19.86469327615092,2.300918671290332,1.0
775.0,16.721831154282828,2.128882930098296,1.0
776.0,48.79619149245465,1.5504196789733584,0.0
777.0,36.83430017543974,1.8926264387322989,0.0
778.0,28.492286042068418,1.970922198654171,1.0
779.0,26.2938328333128,1.660493814178444,0.0
780.0,26.132420491899182,1.9762461559073758,0.0
781.0,26.9993763090259,2.3221565565835594,1.0
782.0,40.90942349836166,1.9483853092657164,0.0
783.0,17.362018069514818,2.4093449643870204,1.0
784.0,16.318207853346944,2.2250834073697394,0.0
785.0,69.14336811858459,1.8084488331193955,0.0
786.0,49.4676781672371,1.6807820008047567,0.0
787.0,61.82344994984087,1.7098236105496374,0.0
788.0,33.21377724237811,1.7882789575374,0.0
789.0,36.38863134833296,1.7368249922352188,0.0
790.0,59.395979654643995,1.7325037474810812,0.0
791.0,20.70320844249613,2.302148087555807,1.0
792.0,39.69955753924181,1.840341895037413,0.0
793.0,65.87066692596153,1.7323991644102643,0.0
794.0,34.74627156055583,1.8396306718340532,0.0
795.0,22.184534560786055,2.3290983739710156,1.0
796.0,34.33910005196538,1.8089599158500334,0.0
797.0,52.62153218281911,1.8675085248749925,0.0
798.0,39.398828872328544,1.8091240119638146,1.0
799.0,23.79307007753495,1.9862719743509833,1.0
800.0,42.230645670418376,1.805541655189136,0.0
801.0,24.425663621713174,2.479611228330799,1.0
802.0,56.29878911410969,1.7797500390987373,0.0
803.0,38.182025157177016,1.714245174054719,0.0
804.0,10.83869812252426,2.809038260428946,1.0
805.0,34.33233754110444,2.040272925429753,0.0
806.0,63.59820798103795,1.929214767215757,0.0
807.0,65.8173891806877,1.7758241072145735,0.0
808.0,39.538950407564414,1.6853106970798515,1.0
809.0,39.10161216205716,1.7299578006305951,0.0
810.0,44.876927049905866,1.7490325585860877,0.0
811.0,44.59841434522005,1.8578364910821092,0.0
812.0,26.581405035216978,2.033797852545803,1.0
813.0,29.26199821950266,1.9461085574361672,0.0
814.0,26.187820589751645,2.0827422332701233,1.0
815.0,31.56675091267935,1.8027194942199296,0.0
816.0,72.71796161809276,2.082117800103631,0.0
817.0,41.22496124432383,1.9803911632145355,1.0
818.0,56.93797958963845,2.0753962001573654,0.0
819.0,37.64755805113236,1.8882161307052034,0.0
820.0,18.377729172036194,2.6930677761254223,1.0
821.0,36.48891937890187,1.6932866746264388,0.0
822.0,40.38903963248043,1.7588134596226512,0.0
823.0,28.834305739470697,1.9327407980778235,0.0
824.0,15.129621140639468,2.5298052040388628,1.0
825.0,28.78763031589117,1.8311637677242414,0.0
826.0,54.93287103153228,1.6730886063209705,0.0
827.0,35.622131863501664,1.959651546973038,0.0
828.0,18.12073989090051,2.4384437984319765,1.0
829.0,43.65498667395284,1.6607744844266632,0.0
830.0,31.97503378085121,2.0160903736337,0.0
831.0,64.91735768073622,1.8183127620297248,0.0
832.0,25.580545962244532,2.030569462654795,1.0
833.0,17.160332479458418,2.6521969252168303,1.0
834.0,69.4174447819947,1.9116944206941833,0.0
835.0,51.2366313180584,1.8760812900537893,0.0
836.0,16.956142132146102,2.148386261796937,1.0
837.0,76.99408386336117,2.2873395646435686,0.0
838.0,29.210623520925214,1.913569755860008,0.0
839.0,67.48681874903029,1.7809286929594161,0.0
840.0,60.738452685041985,1.7602171350072766,0.0
841.0,11.47959716508826,3.088670241192053,1.0
842.0,36.25288913359867,1.6890977619935497,0.0
843.0,44.95916872190131,1.7452552705151538,0.0
844.0,63.301099099614994,1.7449485431598988,0.0
845.0,63.96570551003022,1.9741024610651663,0.0
846.0,70.5471242303845,1.9553238540919784,0.0
847.0,75.58593751038133,2.1920662221048834,0.0
848.0,16.817201190216583,2.4292477499599516,1.0
849.0,22.56366139878756,2.2129415613087406,1.0
850.0,53.12942417107389,1.786071531683476,0.0
851.0,23.997349226305673,2.0502999275981497,1.0
852.0,40.482025869979914,1.6029452280812146,0.0
853.0,19.055294723251308,2.543205488012415,1.0
854.0,14.72065152564608,2.83771554746307,1.0
855.0,14.913186612106077,2.4592335726991537,1.0
856.0,48.2982270114464,1.9338081089115893,0.0
857.0,80.90174489419257,2.8923775883037166,0.0
858.0,46.02774107300553,2.7638594034816193,0.0
859.0,77.25891636038878,2.790842329698087,0.0
860.0,72.43021276046102,2.3719810675006117,0.0
861.0,54.314034293683115,1.6124178120651869,0.0
862.0,59.08145585272796,2.030333764162859,0.0
863.0,60.66543490350622,1.6276781115513412,0.0
864.0,65.27281057940161,1.7614660338729782,0.0
865.0,16.467479071187554,2.2729020709268277,1.0
866.0,36.30043302233975,1.5995304500743739,0.0
867.0,41.47011098607825,2.0562033858182964,0.0
868.0,77.075803595972,2.0024351594890915,0.0
869.0,15.614423006929691,2.2852375783241112,1.0
870.0,21.166546683748535,1.7402389150804276,0.0
871.0,16.878789837856644,2.644254720779216,1.0
872.0,7.359373480183848,2.1814288404659283,1.0
873.0,28.99792088514105,2.0974415531504116,1.0
874.0,62.962672549921855,1.6353645754600112,0.0
875.0,59.28144497783609,1.8628341022199177,0.0
876.0,44.331134311430844,1.8448781076103737,0.0
877.0,11.061496220114135,3.1357152964504906,1.0
878.0,42.30506476674677,1.5573739004689848,0.0
879.0,77.77748505941042,2.7822599015551868,0.0
880.0,4.072713921944431,3.704485828060727,1.0
881.0,28.427308096786614,1.9118943023203916,0.0
882.0,65.83753937951442,2.429165520925422,0.0
883.0,68.30153446658632,1.8394233434971836,0.0
884.0,68.17157831088396,1.9741548871534775,0.0
885.0,13.366009948242144,2.0413230721135722,0.0
886.0,52.62074156459754,1.699355492522315,0.0
887.0,16.819360173636777,2.1497032492984953,1.0
888.0,12.225944096060639,2.529936163559297,1.0
889.0,23.362382056532077,2.014907557843514,1.0
890.0,7.2387666249161535,2.6412305703736623,1.0
891.0,35.56493614584246,1.725783517511981,0.0
892.0,69.29694703085966,1.9886491317873984,0.0
893.0,3.691925742414112,2.8031775725818076,1.0
894.0,10.386015476161894,2.9996014282979186,1.0
895.0,67.33255561251232,1.8830796119041489,0.0
896.0,52.596536221515805,1.565477357667462,0.0
897.0,15.319750005212953,2.416686738783621,1.0
898.0,35.4974883630039,1.8373526467535413,0.0
899.0,71.72531403187745,2.499034991337354,0.0
900.0,62.244582960471085,1.6942420707588632,0.0
901.0,34.23987395163575,1.7453748721493607,0.0
902.0,9.537004408618042,2.431451904373337,1.0
903.0,47.2103325459127,1.667458677464793,0.0
904.0,37.26651281634836,1.9143805267953133,0.0
905.0,76.72927934238726,2.387354231366464,0.0
906.0,71.18545697469628,2.312609764322005,0.0
907.0,70.64146320449649,1.9298204287055942,0.0
908.0,68.31712859371665,1.9173659261782148,0.0
909.0,16.89929366682229,2.296903102421043,1.0
910.0,4.766010930274921,3.390911142317412,1.0
911.0,65.99036477581971,1.714867176403099,0.0
912.0,66.37077864040114,1.9977691803346014,0.0
913.0,20.180215407361665,2.4762188757917243,1.0
914.0,38.81192004663859,1.798030435655139,0.0
915.0,36.48520507493414,1.679162336293403,0.0
916.0,69.08986018525191,1.8056181195597794,0.0
917.0,76.46158553065456,2.892357488366835,0.0
918.0,19.337640321659638,2.0641901803665825,1.0
919.0,73.30983294168738,2.4389580427597886,0.0
920.0,49.332172119146335,1.8295268953701882,0.0
921.0,72.55339960840585,2.03667114366557,0.0
922.0,71.04315144036477,1.9172063677570306,0.0
923.0,21.674161825535634,2.085584160811715,1.0
924.0,28.287667969576866,2.3561365394972396,0.0
925.0,30.722876638386253,1.93488322559046,1.0
926.0,44.44518857877047,2.034748304601514,0.0
927.0,75.03176048671763,2.172458389198229,0.0
928.0,67.18625166320575,2.3414096375399396,0.0
929.0,16.906328303146925,2.2350281496214333,1.0
930.0,73.87181567959931,2.1794692137354224,0.0
931.0,72.1848107915463,2.0041130908810336,0.0
932.0,74.64772126556073,2.705599811846874,0.0
933.0,62.28239038319907,1.7641238807988802,0.0
934.0,23.71940217175508,2.223970100598706,0.0
935.0,49.75607716924167,1.546485758086581,0.0
936.0,48.94436746593013,1.5935462345998601,0.0
937.0,70.10679525516228,2.1032543721980494,0.0
938.0,35.11342289680943,2.1045532630633543,0.0
939.0,22.05076057029315,2.0041144993347064,0.0
940.0,76.3645550109191,2.8970218698587598,0.0
941.0,6.682963968300292,3.451304369199131,1.0
942.0,63.741944758271025,1.896604011419141,0.0
943.0,72.06211221075604,1.9152782013261027,0.0
944.0,13.545527717400201,3.4547227245248107,1.0
945.0,14.239009475381359,1.9280433155990024,0.0
946.0,11.963919685872185,2.5496569886769374,0.0
947.0,40.799347328487436,2.278533587519499,0.0
948.0,30.803906716941636,1.8617438885016695,0.0
949.0,24.3605587704798,1.6357529459414526,0.0
950.0,18.33303189112449,2.14478958982537,0.0
951.0,14.254014380647957,2.5230410579431966,1.0
952.0,9.46526371529077,2.6788051811533133,1.0
953.0,28.108638067327277,1.4323640156870585,0.0
954.0,65.07202414156475,1.6803189941342815,0.0
955.0,79.09723475053354,2.2866206482443796,0.0
956.0,38.01299624941973,2.0211236243400177,0.0
957.0,17.32833182456471,1.8525679974495037,0.0
958.0,11.014179013132727,3.2648065027099045,1.0
959.0,65.76508339276408,2.0338389560711914,0.0
960.0,24.020868624684976,2.791806732237313,1.0
961.0,15.750836611651527,2.413805133849865,0.0
962.0,28.105919824773235,1.8519383887139504,0.0
963.0,82.28373322462222,2.8220877674848404,0.0
964.0,39.67494462391913,2.727957305467807,0.0
965.0,72.59673085828734,2.5894650935010355,0.0
966.0,76.21154011565567,2.156927464011475,0.0
967.0,65.68903234507762,1.6430076920073742,0.0
968.0,73.58464711163855,2.307658854322458,0.0
969.0,68.31536343443976,1.9383866143225406,0.0
970.0,16.004933423444438,2.130836803709267,1.0
